,date,hour,tweet,linea,estacion
674,06/Nov/2019,15:00:57,"@MetroCDMX @MetroCDMX#sanciones metro La admon del metro deberia responder por todos los daños colaterales que causa el retraso y mal manejo de los conductores, en las lineas en cualquier horario y linea es lo mismo, se les hace normal pero se deberia sancionar cada que esto ocurra.",linea2 ,normal 
675,06/Nov/2019,15:01:23,"@MetroCDMX 
2 hora y media para poder usar el metro y llegar a mi destino final. Recorrido que se hace 50 minutos",2 ,
676,06/Nov/2019,15:01:26,@anti_karlita @MetroCDMX https://t.co/O5FXsb856l,,
677,06/Nov/2019,15:02:22,"@tiffandys @MetroCDMX El problema también es la gente, que ya no caben y a fuerza quieren meterse lo atrasan más",,
678,06/Nov/2019,15:02:49,@telediario @MetroCDMX @liliana_sosa Se enviar tren vació. https://t.co/MOEDZNLigd,,
679,06/Nov/2019,15:04:58,@chuchosanmx @MetroCDMX Tsss,,
680,06/Nov/2019,15:05:19,@MetroCDMX Me hice dos horas del metro calle 11 a zapata como va ir 4 min entre estaciones es ilógico 🤬😠🤬😠,linea3 4 ,zapata zapata 
681,06/Nov/2019,15:07:25,@herreravah @miki95mcrmy @MetroCDMX Jajajajajajajaja un poco manchado pero bueno,,
682,06/Nov/2019,15:08:29,@morenamia25 @MetroCDMX 🙈 más aventuras que en Disney. No te quejes #SoloEnMexico,,
683,06/Nov/2019,15:08:38,"@MetroCDMX @El_Universal_Mx @CNDH @Claudiashein 
 Parece que no hay criterio en el gobierno de la cdmx para pensar y analizar qué hay gente que no puede subir las escaleras por tener una discapacidad física 

En fin .. ojalá y nunca tengan que usar bastón en sus miserable vida",,
684,06/Nov/2019,15:11:29,@MetroCDMX No puede ser que salga desde las 7 am estuviera en el metro calle 11 y llegara a zapata alas 9:05 am más de dos horas y todavía salen con sus jaladas que están tardando 4 min entre estaciones como miden el tiempo no manchen por cosas como estas es que en nuestros trabajos no ven,linea3 4 7 9 ,zapata zapata 
685,06/Nov/2019,15:12:45,"Aunque suene paradójico, hay un lugar subterráneo donde se ven las constelaciones 🌠 del zodiaco. 😳 ¡Así como lo lees 🧐! Se trata del Túnel de la Ciencia 🔭 del @MetroCDMX 🚇, ubicado en el pasillo que une las líneas 3 y 5 de la #EstaciónLaRaza. Conoce más en este hilo 🧵.👇🏽 https://t.co/5HGTNbiD18",3 5 ,
686,06/Nov/2019,15:12:47,@MetroCDMX @FirenzeM : ¡Urgente  Lugares apropiados para personas invidentes con perros guía en vagones del Metro - ¡Firma la petición! https://t.co/wW8TtTcQUS via @Change_Mex,,
687,06/Nov/2019,15:13:48,"@MetroCDMX Esto cuenta como información falsa, además diario dan información que no corresponde!
Holaaaaa @FirenzeM la infografía tiene datos falsos!!! En la línea 1 no es cada 3 min, información actualizada al momento 😉
@andreslajous @Claudiashein #CDMX #MetroCDMX https://t.co/T554PVawtJ",1 3 ,
688,06/Nov/2019,15:14:04,Que tal aquí reportando que la #CdMx es un caos y el.@MetroCDMX es un &amp;%€#@?! También.... Ahora si que pon una buena dosis musical para este día @davosea. Buena vibra!!,,
689,06/Nov/2019,15:16:44,"⚠️Imágenes no aptas para sensibles⚠️
Esta tarde un hombre de 27 años de edad murió arrollado al arrojarse a las vías del @MetroCDMX en la estación Chilpancingo línea 9 con dirección a Tacubaya, el servicio fue interrumpido por algunos minutos para recuperar el cuerpo. https://t.co/SPPUBtrx2w",linea1 9 ,Tacubaya Tacubaya Chilpancingo Tacubaya 
690,06/Nov/2019,15:17:08,@MetroCDMX No puede ser que salga desde las 7 am estuviera en el metro calle 11 y llegara a zapata alas 9:05 am más de dos horas y todavía salen con sus jaladas que están tardando 4 min entre estaciones como miden el tiempo no manchen por cosas como estas es que en nuestros trabajos no ven,linea3 4 7 9 ,zapata zapata 
691,06/Nov/2019,15:17:16,"@MetroCDMX @El_Universal_Mx @CNDH @Claudiashein 
 Parece que no hay criterio en el gobierno de la cdmx para pensar y analizar qué hay gente que no puede subir las escaleras por tener una discapacidad física 

En fin .. ojalá y nunca tengan que usar bastón en sus miserable vida",,
692,06/Nov/2019,15:17:32,@MetroCDMX Me hice dos horas del metro calle 11 a zapata como va ir 4 min entre estaciones es ilógico 🤬😠🤬😠,linea3 4 ,zapata zapata 
693,06/Nov/2019,15:19:16,"Oiga @MetroCDMX 

Como sugerencia. En la linea azul.

El personal que trabaja para ustedes que vende cosas en los vagones. Por favor que pidan permiso al pasar. 

Es muy molesto estar todos apretados y que pasen y que ni pidan permiso. SOLO EMPUJAN.

Que pongan el ejemplo!!!",,
694,06/Nov/2019,15:19:20,"@ivanravnost : @MetroCDMX las únicas respuestas que dan es ""anticipen sus salida"" o "" tomen prevenciones"" cuando deberían de hacer mejor su trabajo y hacer que funcione bien. Cagan que se justifiquen con otras cosas",,
695,06/Nov/2019,15:20:08,"@Anti_Gata @MetroCDMX Perdona que moleste tanto, pero quisiera que me expliques un fenómeno sobrenatural: ¿cómo una señora caminó a toda velocidad para llegar a toda velocidad al último vagón (no el exclusivo) y al llegar se transformó en viejita débil que necesita el asiento reservado 🤔",,
696,06/Nov/2019,15:22:12,"@MetroCDMX @FirenzeM ¿No te parece increíble que este año tardaron 13 semanas en arreglar las escaleras eléctricas de barranca del muerto y de nuevo llevan dos semanas sin funcionar? ¿O te están robando y no dices nada?,¿O eres corrupta e incompetente?",linea7 ,barranca muerto 
697,06/Nov/2019,15:24:18,"@MetroCDMX @FirenzeM ¿No te parece increíble que este año tardaron 13 semanas en arreglar las escaleras eléctricas de barranca del muerto y de nuevo llevan dos semanas sin funcionar? ¿O te están robando y no dices nada?,¿O eres corrupta e incompetente?",linea7 ,barranca muerto 
698,06/Nov/2019,15:24:28,@MetrobusCDMX @MetroCDMX @Univ_Metropoli @UNAM_MX @teatrounam @FilmotecaUNAM @RadioUNAM @musicaunam @librosunam @revista_unam @UNAM_FCPyS @DeporteUNAM @DanzaUNAM @IPN_Cultura @IPN_MX @AguilasIPN @UPIICSA @SecretariaIPN @ESCA_IPN @DAE_IPN @dse_ipn @cps_ipn @IBERO_mx @ITAM_mx,,
699,06/Nov/2019,15:24:29,@arlette_zc @MetroCDMX @SeMujeresCDMX Hombre o mujer ?? Porque si es hombre que madres haces ahy se supone que ustedes son exclusivas y tienen vagones no ??,,
700,06/Nov/2019,15:24:35,@MetroCDMX 4 minutos ajaaaa me tuve que esoerar 4 vagones para poder subir en mexicaltzingo 😠,4 4 ,mexicaltzingo 
701,06/Nov/2019,15:24:53,"@mrgrinch78 para que el aeropuerto, ese espectáculo te lo ofrece el @MetroCDMX solo polo que valen dos rico-pollos (5 pesitos)",5 ,
702,06/Nov/2019,15:25:31,@Roberto02521848 @MetroCDMX 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,
703,06/Nov/2019,15:26:36,"@MetroCDMX pésimo servicio de la señorita que esta en la taquilla de pino suarez linea rosa saliendo a izazaga no me dio mi tarjeta me dijo que ya no tenia cuando la tenia en la mano, se quedo con mi dinero y con una actitud muy déspota",rosa ,pino suarez pino suarez 
704,06/Nov/2019,15:27:25,@MetroCDMX Línea 9 con buen avance 15 min de Pantitlán a chabacano,linea8 9 ,chabacano chabacano 
705,06/Nov/2019,15:27:34,"Ya me dan ganas de comprarme mi pasamontañas y mochila bien llena de aerosoles, para pintar ¡""VIVA SANTA ANNA, FUERA AMLO""! y nadie me diga nada ni me detengan... https://t.co/4naDfNVVNX",linea4 ,SANTA 
706,06/Nov/2019,15:28:01,"#CentrodeEmergencias @SOBSECDMX @MetroCDMX coladera perteneciente al #Stcm sin tapa sobre Av. Insurgentes y San cosme col. Santa maria la ribera
@AlcCuauhtemocMx https://t.co/cUzLpiKpCr",linea1 ,Insurgentes cosme Santa 
707,06/Nov/2019,15:29:18,@mrgrinch78 @MetroCDMX Es más le deberían robar esa tecnología para el aeropuerto rural santa lucía,linea4 ,santa 
708,06/Nov/2019,15:29:35,"#CentrodeEmergencias @SOBSECDMX @MetroCDMX coladera perteneciente al #Stcm sin tapa sobre Av. Insurgentes y San cosme col. Santa maria la ribera
@AlcCuauhtemocMx https://t.co/cUzLpiKpCr",linea1 ,Insurgentes cosme Santa 
709,06/Nov/2019,15:29:37,@MetroCDMX curioso que reporto s un tipo viendo pornografía en el vagón y lo único que hace su brillante y capacitado personal es cambiarme A MÍ de vagón. Sólo 0ara dejar que avance el tren. Acaba de suceder entre Cd Azteca y Plaza Aragón,,
710,06/Nov/2019,15:29:45,@MetroCDMX Yyy a mi que ??,,
711,06/Nov/2019,15:29:50,@Roberto02521848 @MetroCDMX A huevo. 🤣🤣🤣🤣🤣,,
712,06/Nov/2019,15:30:35,@MetroCDMX Excelente iniciativa...!!!,,
713,06/Nov/2019,15:30:52,"Aunque suene paradójico, hay un lugar subterráneo donde se ven las constelaciones 🌠 del zodiaco. 😳 ¡Así como lo lees 🧐! Se trata del Túnel de la Ciencia 🔭 del @MetroCDMX 🚇, ubicado en el pasillo que une las líneas 3 y 5 de la #EstaciónLaRaza. Conoce más en este hilo 🧵.👇🏽 https://t.co/5HGTNbiD18",3 5 ,
714,06/Nov/2019,15:32:29,"Señor @MetroCDMX, usted está siempre muy saturado y tarda mucho, en ocasiones se descompone y huele feo. Sin embargo, yo lo amo mucho, pues me lleva desde Iztapalapa hasta Vallejo, desde Tláhuac hasta Ciudad Azteca, desde muy lejos hasta muy cerca.♥️",linea6 ,Vallejo Iztapalapa 
715,06/Nov/2019,15:32:49,"@MetroCDMX Línea B siempre desatendida, más de 4 min en espera y la gente aglomerada para poder entrar revisa estación impulsora, información falsa que debe ser atendida por su órgano de control",4 ,impulsora 
716,06/Nov/2019,15:34:18,@MetroCDMX Ahora falta a los que se sientan en los pasillos a vender aguas y periódicos,,
717,06/Nov/2019,15:38:48,"Señor @MetroCDMX, usted está siempre muy saturado y tarda mucho, en ocasiones se descompone y huele feo. Sin embargo, yo lo amo mucho, pues me lleva desde Zapata hasta La raza, desde Tlaltenco hasta Tlatelolco, desde muy lejos hasta muy cerca, por solo cinco pesos.♥️",linea3 ,Zapata raza Tlatelolco raza Zapata 
718,06/Nov/2019,15:39:21,@MetroCDMX No avanza la línea 12 !!!! Ahora cuál es el pretexto de su incompetencia @Claudiashein ??? Son de cuarta 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,12 ,
719,06/Nov/2019,15:39:39,@MetroCDMX No avanza la línea 12 !!!! Ahora cuál es el pretexto de su incompetencia @Claudiashein ??? Son de cuarta 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,12 ,
720,06/Nov/2019,15:39:43,@MetroCDMX No avanza la línea 12 !!!! Ahora cuál es el pretexto de su incompetencia @Claudiashein ??? Son de cuarta 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,12 ,
721,06/Nov/2019,15:40:23,@MetroCDMX curioso que reporto s un tipo viendo pornografía en el vagón y lo único que hace su brillante y capacitado personal es cambiarme A MÍ de vagón. Sólo 0ara dejar que avance el tren. Acaba de suceder entre Cd Azteca y Plaza Aragón,,
722,06/Nov/2019,15:41:09,"@NoTengoBoobs  : @MetroCDMX pésimo servicio de la señorita que esta en la taquilla de pino suarez linea rosa saliendo a izazaga no me dio mi tarjeta me dijo que ya no tenia cuando la tenia en la mano, se quedo con mi dinero y con una actitud muy déspota",rosa ,pino suarez pino suarez 
723,06/Nov/2019,15:41:49,"@k_de_paris : @MetroCDMX @FirenzeM ¿No te parece increíble que este año tardaron 13 semanas en arreglar las escaleras eléctricas de barranca del muerto y de nuevo llevan dos semanas sin funcionar? ¿O te están robando y no dices nada?,¿O eres corrupta e incompetente?",linea7 ,barranca muerto 
724,06/Nov/2019,15:42:24,"@MetroCDMX primero vagones exclusivos para mujeres, ahora entradas (torniquetes) exclusivos para mujeres, ¿qué sigue? ¿Horarios exclusivos para que solo viajen mujeres? #YaBasta #desigualdad #Discriminatorio #HDP #CDMX",,
725,06/Nov/2019,15:44:18,"#CentrodeEmergencias @SOBSECDMX @MetroCDMX coladera perteneciente al #Stcm sin tapa sobre Av. Insurgentes y San cosme col. Santa maria la ribera
@AlcCuauhtemocMx https://t.co/cUzLpiKpCr",linea1 ,Insurgentes cosme Santa 
726,06/Nov/2019,15:44:36,"Ayer anduve tooooodo el día en @MetroCDMX 🙈 
Me perdí en 3 transbordos. 
Me pase dos veces de estación 
Entré en una estación donde no venden boletos, solo tarjeta. 
Me sacaron el zapato. 
Pase abajo de las fuentes de agua que se hacen al llover. 1/2",linea1 3 ,agua agua 
727,06/Nov/2019,15:50:57,@MetroCDMX le puedes decir a tu conductor del M0236 que deje de frenar como si estuviera en Rápidos y Furiosos?,,
728,06/Nov/2019,15:51:43,@MetroCDMX por favor su apoyo metro dirección el rosario estación constituyentes parado,linea6 ,rosario rosario constituyentes 
729,06/Nov/2019,15:53:56,"⚠️Imágenes no aptas para sensibles⚠️
Esta tarde un hombre de 27 años de edad murió arrollado al arrojarse a las vías del @MetroCDMX en la estación Chilpancingo línea 9 con dirección a Tacubaya, el servicio fue interrumpido por algunos minutos para recuperar el cuerpo. https://t.co/SPPUBtrx2w",linea1 9 ,Tacubaya Tacubaya Chilpancingo Tacubaya 
730,06/Nov/2019,15:54:25,@MetroCDMX siempre la misma mamada! Pésimo servicio,,
731,06/Nov/2019,15:54:32,"@MetroCDMX @FirenzeM ¿No te parece increíble que este año tardaron 13 semanas en arreglar las escaleras eléctricas de barranca del muerto y de nuevo llevan dos semanas sin funcionar? ¿O te están robando y no dices nada?,¿O eres corrupta e incompetente?",linea7 ,barranca muerto 
732,06/Nov/2019,15:54:51,Que mal que tome uno estas decisiones drásticas #MetroCDMX #CDMX #Android,,
733,06/Nov/2019,15:55:33,@MetroCDMX que pasa linea 1?,1 ,
734,06/Nov/2019,15:56:34,@MetroCDMX @CruzRoja_CDMX @VoluntariosERUM @SSP_CDMX @UCS_GCDMX chabacano línea 2 mujer policía embarazada necesita apoyo médico. 5 meses presenta sangrado urgeeee,2 5 ,chabacano chabacano 
735,06/Nov/2019,15:56:39,"Mucho iPhone pero se andan conectando a la red Wifi del Metro @MetroCDMX, que aparte de pésima les roba sus datos personales, háganse de un plan, no sean codos, se ven bien jodidos así :/",,
736,06/Nov/2019,15:57:22,@MetroCDMX muevete!!!! Que esperas? Cual es el pretexto estupido del dia?,,
737,06/Nov/2019,15:58:13,@MetroCDMX @CruzRoja_CDMX @VoluntariosERUM @SSP_CDMX @UCS_GCDMX chabacano línea 2 mujer policía embarazada necesita apoyo médico. 5 meses presenta sangrado urgeeee,2 5 ,chabacano chabacano 
738,06/Nov/2019,15:58:45,"@MetroCDMX En ningún lado en los vagones hay letreros de no comprar a ambulantes, y eso ayudaría a que la gente no compre, porque todo es de dudosa procedencia @OVIALCDMX @Claudiashein @CulturaCiudadMx",,
739,06/Nov/2019,15:59:18,"Mujer de 21 años con sangrado vaginal con embarazo de 5 meses en la estación del #Metro #Chabacano. 

@C5_CDMX 
@SSP_CDMX @MetroCDMX @SUUMA_CDMX @VoluntariosERUM @CruzRoja_MX @CruzRoja_CDMX",5 ,
740,06/Nov/2019,15:59:33,"@kroseco25 @MetroCDMX @AlcCuauhtemocMx @LupitaJuarezH @alertasurbanas @CarlosTejedaA @adrianaesthela @c4jimenez @MAKC_accidentes Buenos días, canalizamos al área correspondiente para atención. Gracias.",,
741,06/Nov/2019,16:01:01,@MetroCDMX que poca madre tienes!!!,,
742,06/Nov/2019,16:01:50,"Mujer de 21 años con sangrado vaginal con embarazo de 5 meses en la estación del #Metro #Chabacano. 

@C5_CDMX 
@SSP_CDMX @MetroCDMX @SUUMA_CDMX @VoluntariosERUM @CruzRoja_MX @CruzRoja_CDMX",5 ,
743,06/Nov/2019,16:01:57,@JerrxG13 @Excelsior @MetroCDMX @UCS_GCDMX   una ambulancia tiene hemorragia policía embarazada de 5 meses en metro chabacano la tienen trabajando más de 48 hrs seguidas,5 ,chabacano chabacano 
744,06/Nov/2019,16:02:45,@MetroCDMX @CruzRoja_CDMX @VoluntariosERUM @SSP_CDMX @UCS_GCDMX chabacano línea 2 mujer policía embarazada necesita apoyo médico. 5 meses presenta sangrado urgeeee,2 5 ,chabacano chabacano 
745,06/Nov/2019,16:02:59,@SIADEac @SSP_CDMX @MetroCDMX @SUUMA_CDMX @VoluntariosERUM @CruzRoja_MX @CruzRoja_CDMX Coordinamos de inmediato el envío de servicios de emergencia al lugar para atender a la persona afectada.,,
746,06/Nov/2019,16:03:59,@MetroCDMX le puedes decir a tu conductor del M0236 que deje de frenar como si estuviera en Rápidos y Furiosos?,,
747,06/Nov/2019,16:04:52,"#VIDEO Así fue el rescate de un perrito atrapado en la L12 del @MetroCDMX. ¡Estaba en unas vías a 8 metros de altura!
https://t.co/lP48zKVhlG https://t.co/OrkIqjNdpw",8 L12 ,
748,06/Nov/2019,16:05:04,@JerrxG13 @Excelsior @MetroCDMX @UCS_GCDMX   una ambulancia tiene hemorragia policía embarazada de 5 meses en metro chabacano la tienen trabajando más de 48 hrs seguidas,5 ,chabacano chabacano 
749,06/Nov/2019,16:06:09,Hoy si servía chido la línea A del @MetroCDMX  después de casi tres semanas de un servicio de la veeeerga,,
